PostNumber,SymptomName,PostLink,Drugs,Treatment,BodyParts
188,"['Multi-infarct dementia', 'Gonorrhea', 'Geroderma osteodysplastica', 'POPLITEAL PTERYGIUM SYNDROME, LETHAL TYPE', 'Isaacs syndrome', 'Headache Severe', 'Nausea', 'Fatigue', 'Headache', 'Pain', 'Asthenia', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/increased-bp-740230,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Therapeutic tactile stimulation', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Respiratory Diaphragm', 'Nose']"
189,"['Lyme Disease', 'Pharyngitis', ""Little's Disease"", 'Fatigue', 'Sore Throat', 'Burning sensation', 'Catarrh', 'Stinging Sensation', 'Mastodynia', 'Dyspnea', 'Sore to touch', 'spells (neurological symptom)', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/suffering-with-sore-throat-741134,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Modest-Temperature Hyperthermia', 'Group reassurance', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Visceral manipulation', nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Palatine Tonsil', 'Respiratory Diaphragm', 'Entire throat (surface region of neck)', 'Tongue', 'Airway structure', 'Blood Vessel', 'Entire neck']"
190,"['Gonorrhea', 'Geroderma osteodysplastica', 'Pelvic Organ Prolapse', ""Little's Disease"", 'Pharyngitis', 'Dehydration', 'Deep Vein Thrombosis', 'Congenital leukocyte adherence deficiency', 'Reflex Sympathetic Dystrophy', 'Lower respiratory tract infection', 'Virus Diseases', 'Pain, Postoperative', 'Chest tightness', 'Upset stomach', 'Fatigue', 'Sore Throat', 'Headache', 'Coughing', 'Pain', 'Night sweats', 'Sore to touch', 'Exhaustion', 'Dyspnea', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/sore-throat-still-a-problem-735817,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Excision of axillary lymph nodes', 'saline gargle', nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Anterior descending branch of left coronary artery', 'Entire head', 'Entire calf of leg (body structure)', 'Entire putamen', 'Entire throat (surface region of neck)', 'Entire breast', 'Hair Specimen', 'Nose', 'Entire neck']"
191,"['Gonorrhea', 'Geroderma osteodysplastica', ""Little's Disease"", 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/morning-740991,"[nan, nan, nan, nan, nan, nan]","[nan, nan, nan, 'stop medication', nan, nan]","[nan, nan, nan, nan, 'Blood Vessel', 'Quarter of the Udder']"
192,"['Exanthema', 'Chest tightness', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/still-having-symptoms-of-covid-after-3-months--740950,"[nan, nan, nan, nan, nan]","[nan, nan, 'Modest-Temperature Hyperthermia', 'bleomycin/methotrexate/vincristine protocol', nan]","[nan, nan, nan, nan, 'Belly of skeletal muscle']"
193,"['Lung Diseases, Obstructive', 'Disease', 'Fatigue', 'Headache', 'Exhaustion', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/what-has-helped-longtermers-reports-of-what-has-helped-for-people-with-symptoms-10-weeks-740302,"[nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, 'Incision and drainage', 'Exercise Pain Management', nan]","[nan, nan, nan, nan, nan, nan, nan, 'Body part']"
194,"['Gonorrhea', 'Geroderma osteodysplastica', 'Palmar-plantar erythrodysesthesia syndrome', 'nan']",https://patient.info//forums/discuss/general-740567,"[nan, nan, nan, nan]","[nan, nan, nan, 'Modest-Temperature Hyperthermia']","[nan, nan, nan, nan]"
195,"['Temporohyoid osteoarthropathy', 'Henoch-Schoenlein Purpura', 'Pharyngitis', 'Exanthema', 'Hypotrichosis simplex', 'Tired', 'Fatigue', 'Sore Throat', 'Headache', 'Coughing', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/could-these-symptoms-be-a-sign-of-covid19--739711,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Modest-Temperature Hyperthermia', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Trans-hiatal esophagectomy', 'Isolation procedure', 'Discussion (procedure)', nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Toes']"
196,"['Gonorrhea', 'Geroderma osteodysplastica', 'nan']",https://patient.info//forums/discuss/score-for-week-740001,"[nan, nan, nan]","[nan, nan, nan]","[nan, nan, 'Entire finger']"
197,"['Gonorrhea', 'Geroderma osteodysplastica', 'nan']",https://patient.info//forums/discuss/scared-about-getting-reinfected-739875,"[nan, nan, nan]","[nan, nan, 'Modest-Temperature Hyperthermia']","[nan, nan, nan]"
198,"['Gonorrhea', 'Geroderma osteodysplastica', 'Burning sensation', 'nan']",https://patient.info//forums/discuss/covid-hub-739630,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","[nan, nan, nan, 'Entire breast']"
199,"['Gonorrhea', 'Geroderma osteodysplastica', 'Allergic disposition', 'Malignant hyperpyrexia due to anesthesia', 'Influenza', 'Infectious Mononucleosis', 'Asthma', 'Testicular regression syndrome', 'physical disorders', 'physical symptom', 'Tired', 'Chest tightness', 'Fatigue', 'Malaise', 'Burning sensation', 'Myalgia', 'Coughing', 'Back Pain', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/we-are-creating-anxiety-disorders-for-ourselves-738295,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Modest-Temperature Hyperthermia', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'bleomycin/methotrexate/vincristine protocol', 'Therapeutic procedure', 'Osteogenesis, Distraction', nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Respiratory Diaphragm', 'Organ', 'Entire blood vessel', 'Structure of putamen', 'Brain']"
200,"['nan', 'nan', 'nan']",https://patient.info//forums/discuss/preventing-spread-of-infection-in-the-home-739509,"[nan, nan, nan]","['Quarantine', 'Therapeutic tactile stimulation', nan]","[nan, nan, 'Hand']"
201,"['Gonorrhea', 'Geroderma osteodysplastica', 'Lung Problem', 'Recurrent disease', 'Chest Pain', 'Tired', 'Abnormal breathing', 'Has tingling sensation', 'Sleeplessness', 'Nervousness', 'Exhaustion', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/insomnia-anyone--739383,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Incision and drainage', nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Vagus nerve structure', 'bony process', 'Brain', 'Common bile duct structure', 'Entire ear']"
202,"['Gray Platelet Syndrome', 'Coughing', 'nan', 'nan']",https://patient.info//forums/discuss/tingling-in-my-hands-and-cheeks-with-a-sore-throat-and-red-dots-on-roof-of-mouth-and-sores-on-cheeks-739597,"[nan, nan, nan, nan]","[nan, nan, 'Transjugular intrahepatic portosystemic shunt procedure', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol']","[nan, nan, nan, nan]"
203,"['Sexually Transmitted Diseases', 'Gastroesophageal reflux disease', 'CONOTRUNCAL ANOMALY FACE SYNDROME', 'Stomach ache', 'Diarrhea', 'Nausea', 'nan']",https://patient.info//forums/discuss/gi-symptoms-739411,"[nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol']","[nan, nan, nan, nan, nan, nan, nan]"
204,"['Gonorrhea', 'Geroderma osteodysplastica', 'Mandibuloacral dysostosis', 'Reflex Sympathetic Dystrophy', 'Coronavirus Infections', 'Dyspnea', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/explanation-and-reassurance-from-my-doctor-739337,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Excision of axillary lymph nodes', 'bleomycin/methotrexate/vincristine protocol', 'Etoposide/Ifosfamide/Mesna/Mitoxantrone', nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Alveolus', 'Respiratory Diaphragm', 'Nucleus Emboliformis', 'Entire putamen', 'Lung', 'Downy hair', 'Entire breast']"
205,"['Gonorrhea', 'Geroderma osteodysplastica', 'Subacute thyroiditis', 'Pelvic Organ Prolapse', 'Pain, Postoperative', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/clifftop-739256,"[nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, 'Induced abortion (procedure)', 'Osteogenesis, Distraction', nan]","[nan, nan, nan, nan, nan, nan, nan, 'Entire breast']"
206,"['Gonorrhea', 'Geroderma osteodysplastica', 'Heart Diseases', 'Asthma', 'Recurrent disease', 'slight fever', 'Overweight', 'Burning sensation', 'Myalgia', 'Headache', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/4-weeks-on-and-still-having-new-symptoms-739204,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Active cooling of patient', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Bone structure of scapula', 'Tail', 'Stomach', 'Body part', 'Entire neck', 'Foot']"
207,"['Gonorrhea', 'Geroderma osteodysplastica', 'Viral exanthem', 'Exanthema', 'Pharyngitis', ""Little's Disease"", 'Herpes Labialis', 'Common Cold', 'Influenza', 'Reflex Sympathetic Dystrophy', 'Pityriasis Rosea', 'Recurrent disease', 'Diarrhea', 'Sore Throat', 'Pruritus', 'Feeling feverish', 'Coughing', 'Asthenia', 'Upper back pain', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/covid-19-rash-and-weird-stomach-8-weeks-after-testing-positive-737861,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Modest-Temperature Hyperthermia', 'Induced abortion (procedure)', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Excision of axillary lymph nodes', 'bleomycin/methotrexate/vincristine protocol', 'Isolation procedure', 'Etoposide/Ifosfamide/Mesna/Mitoxantrone', 'Osteogenesis, Distraction', 'Cardiac Lead Procedure', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Lower back structure', 'Skin of chest', 'Entire throat (surface region of neck)', 'Structure of supraoptic nucleus', 'Stomach', 'Entire posterior interosseous nerve', 'Entire face', 'Entire breast', 'Entire upper limb', 'Entire neck']"
208,"['Gonorrhea', 'Geroderma osteodysplastica', 'Vaccinia', 'Palmar-plantar erythrodysesthesia syndrome', ""Little's Disease"", 'Influenza', 'Lung Diseases, Obstructive', 'Cancer-Associated Retinopathy', 'PREMATURE CHROMATID SEPARATION TRAIT', 'Acute gastroenteritis', 'Asthenia', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/advice-guidance-regarding-91-year-old-parents-and-visitors-738724,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'nursing therapy', 'Vacuum-Assisted Closure', 'CHAP protocol', 'Thromboendarterectomy', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Arthroplasty, Replacement, Elbow', 'Division (surgical procedure)']","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
209,"['Gonorrhea', 'Geroderma osteodysplastica', 'Chronic disease', 'Neck Pain', 'Suffocated', 'Fatigue', 'Slow respiration', 'Coughing', 'Dyspnea', 'nan', 'nan']",https://patient.info//forums/discuss/is-it-covid-help-738732,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Calming', nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Airway structure']"
210,"['nan', 'nan']",https://patient.info//forums/discuss/jim-res-738761,"[nan, nan]","['cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Therapeutic procedure']","[nan, nan]"
211,"['Temporohyoid osteoarthropathy', 'Gonorrhea', 'Geroderma osteodysplastica', 'Coronary Occlusion', 'Cheiro-oral syndrome', 'Mandibuloacral dysostosis', 'Asthma', 'Acute gastroenteritis', 'Gray Platelet Syndrome', 'Seizures', 'Overweight', 'nan', 'nan']",https://patient.info//forums/discuss/ages-738676,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Trans-hiatal esophagectomy', 'Exercise Pain Management']","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
212,"['nan', 'nan']",https://patient.info//forums/discuss/can-a-deviated-septum-affect-accuracy-of-covid-19-nasal-test--738634,"[nan, nan]","[nan, nan]","['Structure of putamen', 'Nose']"
213,"['Pneumonia', 'Ache', 'out (of) breath', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/walking-738603,"[nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, 'Modest-Temperature Hyperthermia', 'Deep breathing exercises', 'Induced abortion (procedure)', nan]","[nan, nan, nan, nan, nan, nan, 'Lung']"
214,"['Pneumonia', 'Common Cold', 'Influenza', 'SHORT STATURE, IDIOPATHIC, X-LINKED', 'Lung diseases', 'Gonorrhea', 'Geroderma osteodysplastica', 'flu symptoms', 'Sexually Transmitted Diseases', 'Acute lower respiratory tract infection', 'Lung Problem', 'Reflex Sympathetic Dystrophy', 'AICARDI-GOUTIERES SYNDROME 1', 'Anosmia', 'Congestion of throat', 'Headache', 'Coughing', 'Asthenia', 'Pain', 'Sharp pain', 'Breathing abnormally deep', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/treatment-suggestion-that-s-worked-for-me-for-20-years-for-the-flu--736590,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Influenza vaccination', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Excision of axillary lymph nodes', 'Therapeutic procedure', 'Cardiac Lead Procedure', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Heart', 'Integumentary scale', 'Hair', 'Stomach', 'Blood Vessel', 'Entire face', 'Lung', 'Nose', 'Foot', 'Entire breast']"
215,"[""Tietze's Syndrome"", 'Cerebrovascular accident', 'Communicable Diseases', 'Pelvic Organ Prolapse', 'Hamman-Rich syndrome', 'Pleurisy', 'Dehydration', 'Hepatorenal Syndrome', 'Acute gastroenteritis', 'Coronavirus Infections', 'Geroderma osteodysplastica', 'Anorexia', 'Severe Acute Respiratory Syndrome', 'Myocardial Infarction', 'Mandibuloacral dysostosis', 'Asthma', 'Reflex Sympathetic Dystrophy', 'Myopia', 'Basilar-Type Migraine', 'Gray Platelet Syndrome', 'Pulmonary Embolism', 'Gastroesophageal reflux disease', 'Pharyngitis', 'Common Cold', 'Influenza', 'Pemphigus and fogo selvagem', 'Testicular regression syndrome', 'Gonorrhea', ""Little's Disease"", 'Sleep Apnea Syndromes', 'Infantile neuronal ceroid lipofuscinosis', 'Viral myocarditis', 'Disease', 'Diarrhea', 'Temporal headache', 'Signs and Symptoms', 'side pain', 'Paresthesia of hand', 'Abdominal Pain', 'Dyspepsia', 'CHEST BURNING PAIN OF', 'Fatigue', 'tingling in fingers', 'Burning sensation', 'Headache', 'Flushing', 'Pain', 'Chest pressure', 'Numbness', 'Stomach ache', 'Coughing', 'Asthenia', 'Sharp pain', 'Night sweats', 'Muscle twitch', 'Heartburn acidity', 'Numbness of face', 'Heartburn', 'Chest Pain', 'dyspnea acute', 'BODY PAIN', 'Tired', 'Throat symptom', 'Back Pain', 'Tremor', 'Nervousness', 'Pain, Postoperative', 'Chest tightness', 'Hyperemesis Gravidarum', 'Dizziness', 'Sore Throat', 'Rales', 'Dry cough', 'Pain, Burning', 'CHEST PAIN, SHARP', 'Sore to touch', 'Dyspnea', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/covid-19-for-8-weeks-gastric-issues-high-heart-rate-short-of-breath--735966,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Treated with', 'Acupressure', 'Incision and drainage', 'Excision of axillary lymph nodes', 'Etoposide/Ifosfamide/Mesna/Mitoxantrone', 'Life support procedure', 'Osteogenesis, Distraction', 'Hormone replacement therapy', 'Modest-Temperature Hyperthermia', 'Surgical repair', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'HAC protocol', 'Exercise Pain Management', 'Therapeutic procedure', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Entire stomach', 'Heart', 'Toes', 'Nucleus Emboliformis', 'Vagus nerve structure', 'Hand', 'Olfactory Nerve', 'Gut', 'Stomach', 'Blood Vessel', 'Brain', 'Lung', 'Entire face', 'Entire ear', 'Entire breast', 'Nose', 'central amygdalar nucleus', 'Entire neck', 'Entire head', 'Organ', 'Pharyngeal structure', 'Esophagus', 'Foot']"
216,"['Gonorrhea', 'Geroderma osteodysplastica', 'Communicable Diseases', 'Hay fever', 'Pharyngitis', 'Urticaria Pigmentosa', 'Rhinorrhea', 'Chest tightness', 'Nausea', 'Fatigue', 'Flare', 'Sore Throat', 'Coughing', 'Chills', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/alcohol-intolerance-following-covid--738390,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Surgical repair', 'Electroconvulsive Therapy', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Detoxification procedure', nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Eye', 'Liver', 'Kidney']"
217,"['Duane Retraction Syndrome', 'Diabetic Retinopathy', 'Upper back pain', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/after-8-weeks-of-covid-should-drs-be-referring-you-for-tests--738319,"[nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Osteogenesis, Distraction', nan, nan, nan]","[nan, nan, nan, nan, nan, 'Blood Vessel', 'Lung', 'Entire breast']"
218,"['Chronic articular rheumatism', 'nan', 'nan']",https://patient.info//forums/discuss/am-i-still-contagious--737673,"[nan, nan, nan]","[nan, 'Modest-Temperature Hyperthermia', 'Electroconvulsive Therapy']","[nan, nan, nan]"
219,"['Malaria', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/tonic-water-737628,"[nan, nan, nan, nan, nan, nan]","[nan, 'Venom immunotherapy', 'Thromboendarterectomy', 'Prophylactic treatment', 'Arthroplasty, Replacement, Elbow', 'Therapeutic procedure']","[nan, nan, nan, nan, nan, nan]"
220,"['Gonorrhea', 'Geroderma osteodysplastica', 'Anosmia', 'Chest Pain', 'Tired', 'Coughing', 'Sore to touch', 'Dyspnea', 'nan', 'nan']",https://patient.info//forums/discuss/covid-19-test-or-not-to-test-737570,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Structure of supraoptic nucleus']"
221,"['Gonorrhea', 'Geroderma osteodysplastica', 'Allergic disposition', 'AICARDI-GOUTIERES SYNDROME 1', 'Chest Pain', 'Coughing', 'Pain', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/chest-tight-and-feeling-wierd-737553,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'bleomycin/methotrexate/vincristine protocol', nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Respiratory Diaphragm', 'Entire throat (surface region of neck)', 'Entire breast', 'Entire neck']"
222,"['Gonorrhea', 'Geroderma osteodysplastica', 'Goldberg-Shprintzen megacolon syndrome', ""Little's Disease"", 'Coronavirus Infections', 'BODY PAIN', 'Nausea', 'Feels hot', 'Feeling feverish', 'Headache', 'Lightheadedness', 'Chills', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/do-i-need-to-worry-about-covid-19--737393,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Local anesthetic thoracic epidural block', 'Therapeutic tactile stimulation', 'Thromboendarterectomy', 'Toilet procedure', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Respiratory Diaphragm', 'Structure of putamen']"
