PostNumber,SymptomName,PostLink,Drugs,Treatment,BodyParts,Title,Author,Total_Replies,Total_Weight
102,"['Common Cold', 'Influenza', 'Cardiac Arrest', 'Coronavirus Infections', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/What-should-have-been-done/show/3054869,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, 'nursing therapy', 'Quarantine', 'Interventional procedure', 'Adoptive Immunotherapy', nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, 'Pharyngeal structure', 'Lanugo']",what should have been done?,/personal_pages/user/20896635,8,400.4901960784314
103,"['Pyotraumatic dermatitis', 'Seizures', 'Coughing', 'nan', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/Plume-of-Air---Any-Risk/show/3054720,"[nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, 'Obstetric Delivery', nan, nan, nan]","[nan, nan, nan, nan, 'Entire head', 'Hand', 'Entire face']",plume of air / any risk?,/personal_pages/user/105822,2,100.48543689320388
104,"['Pemphigus and fogo selvagem', 'Measles', 'Illness (finding)', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/Risk-of-transmission-from-covid-on-packaging-from-air-flow/show/3054480,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, 'answer questions', nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, 'Hand', 'Eye', 'Brain', 'Entire face', 'Nose', 'Foot']",risk of transmission from covid on packaging from air flow?,/personal_pages/user/20895853,4,200.48076923076923
105,"['Ataxia Telangiectasia', 'Coronavirus Infections', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/Pineapple-corona/show/3054497,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","[nan, nan, 'Eye', 'Nose']",pineapple corona,/personal_pages/user/20895682,2,100.47619047619048
106,"['Communicable Diseases', 'Coronavirus Infections', 'Coughing', 'Breathing abnormally deep', 'nan', 'nan', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/UK-doctors-breathing-idea-that-might-save-your-life/show/3054557,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, 'Physical therapy exercises', 'Inhalation technique', 'Cardiac Lead Procedure', nan, nan]","[nan, nan, nan, nan, nan, nan, nan, 'Basal segment of lung', 'Lung']",uk doctor's breathing idea that might save your life,/personal_pages/user/19040740,2,100.47169811320755
107,"['Coronavirus Infections', 'nan', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/Are-Covid-tests-are-only-70-accurate-at-picking-up-positives--/show/3054538,"[nan, nan, nan, nan, nan]","[nan, 'Adoptive Immunotherapy', 'Isolation procedure', nan, nan]","[nan, nan, nan, 'Beak', 'bony process']",are covid tests are only 70% accurate at picking up positives.,/personal_pages/user/19040740,4,200.46728971962617
108,"['Gigantism', 'Communicable Diseases', 'Common Cold', 'Respiratory Distress Syndrome, Adult', 'Influenza', 'Chronic Obstructive Airway Disease', 'Gout', 'HIV Infections', 'Measles', 'herpes', 'Cardiac Arrest', 'Herpesviridae Infections', 'Coronavirus Infections', 'Curb', 'Virus Diseases', 'Rheumatoid Arthritis', 'Severe Acute Respiratory Syndrome', 'Lupus Erythematosus', 'Inflammatory disorder', 'Malaria', 'Macrophage Activation Syndrome', 'Weakness', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/Whats-next-for-the-Covid19-virus/show/3053987,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Treated with', 'Transection (procedure)', 'Clinical Treatment', 'DRUGS', 'Contraceptive methods', 'Dental surgical procedure', 'Placebos', 'Acupuncture and Oriental Medicine', 'Hepatitis B vaccination', 'Release (procedure)', 'Therapeutic procedure', 'Procedures involving the use of pharmaceuticals', nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Heart', 'Hand', 'bony process', 'Animal Coat', 'Lung']",what's next for the covid19 virus?,/personal_pages/user/188761,26,1300.462962962963
109,"['Hay fever', 'Myocardial Infarction', 'Asthma', 'Bronchitis', 'Coronavirus Infections', 'Heartburn', 'Chest Pain', 'digestive problem', 'bowel discomfort', 'Chest tightness', 'Coughing', 'Pain', 'Dyspnea', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/Is-it-possible-I-have-corona/show/3054285,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Inhalation Therapy', nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Hand', 'Entire face']",is it possible i have corona?,/personal_pages/user/20831630,3,150.45871559633028
110,"['Hypertensive disease', 'Communicable Diseases', 'Infantile Neuroaxonal Dystrophy', 'Diabetes Mellitus', 'Common Cold', 'Cardiovascular Diseases', 'Influenza', 'Papillon-Lefevre Disease', 'Septicemia', 'Coronavirus Infections', 'Disease', 'Overweight', 'HEART PROBLEM', 'Headache', 'Coughing', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/Dear-expert/show/3054293,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Therapeutic tactile stimulation', 'Sterilization for infection control', 'Exercise Pain Management', 'Detection', 'Therapeutic procedure', nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Heart', 'Hand', 'Entire face', 'Lung', 'Foot']",dear expert,/personal_pages/user/20895603,7,350.45454545454544
111,"['Coronavirus Infections', 'Coughing', 'nan']",https://www.medhelp.org/posts/Coronavirus/corona-transmission-/show/3054362,"[nan, nan, nan]","[nan, nan, nan]","[nan, nan, 'Foot']",corona transmission,/personal_pages/user/20895682,4,200.45045045045046
112,"['Anosmia', 'Ageusia']",https://www.medhelp.org/posts/Coronavirus/losing-taste-and-smell-first-sign-of-covid-19/show/3054422,"[nan, nan]","[nan, nan]","[nan, nan]",losing taste and smell first sign of covid-19,/personal_pages/user/973741,6,300.44642857142856
113,"['Fatigue', 'Cough with fever', 'Dyspnea', 'nan', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/Covid-risk/show/3054315,"[nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, 'thai massage', 'Therapeutic procedure', 'Postpartum home visit', nan]","[nan, nan, nan, nan, nan, nan, 'Entire face']",covid risk,/personal_pages/user/20895625,1,50.442477876106196
114,"['Digitorenocerebral Syndrome', 'Hyperostosis, Diffuse Idiopathic Skeletal', 'SHORT STATURE, ONYCHODYSPLASIA, FACIAL DYSMORPHISM, AND HYPOTRICHOSIS SYNDROME', 'Coronavirus Infections', 'Clouded consciousness', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/How-long-does-corona-virus-live-on-clothes/show/3054510,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, 'prevention of infection', 'Therapeutic tactile stimulation', 'Bathing', 'Insertion of pack (procedure)', nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Avian crop', 'Hand', 'Eye', 'Entire hand']",how long does corona virus live on clothes?,/personal_pages/user/564082,11,550.438596491228
115,"['Sinusitis', 'Goldberg-Shprintzen megacolon syndrome', 'Pharyngitis', 'Respiratory Tract Infections', 'Common Cold', 'cold symptoms', 'Upper Respiratory Infections', 'Coronavirus Infections', 'Rhinorrhea', 'Nasal congestion (finding)', 'Illness (finding)', 'Sore Throat', 'Dry cough', 'Dyspnea', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/Sore-throat-during-antibiotic-treatment/show/3054210,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Adoptive Immunotherapy', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Nose']",sore throat during antibiotic treatment?,/personal_pages/user/20895499,2,100.43478260869566
116,"['Hepatic methionine adenosyltransferase deficiency', 'Communicable Diseases', 'Spastic syndrome', 'Cerebellar decompression injury', 'Pemphigus and fogo selvagem', 'Measles', 'HIV Infections', 'Catch - Finding of sensory dimension of pain', 'Myalgia', 'Gait, Drop Foot', 'Coughing', 'Sighing respiration', 'Pain', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/How-many-are-staying-at-home-Social-distancing-Isolating-Self-quaranting/show/3054194,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Physical therapy exercises', 'Quarantine', 'Adoptive Immunotherapy', 'Yoga', 'Incision and drainage', 'Reminding', 'Isolation procedure', 'Exercise Pain Management', 'Therapeutic procedure', 'Removal by grinding', nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Entire head', 'Hand', 'Wing', 'Part of diaphragm', 'Body part', 'Foot']",how many are staying at home? social distancing? isolating? self-quaranting?,/personal_pages/user/207091,15,750.4310344827586
117,"['Pharyngitis', 'Common Cold', 'Influenza', 'Coronavirus Infections', 'Rhinorrhea', 'Nasal congestion (finding)', 'Ache', 'Sore Throat', 'Coughing', 'Pain', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/Should-I-be-worried/show/3054205,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Pain relief', 'mouthwashes (treatment)', nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Olfactory Nerve']",should i be worried?,/personal_pages/user/20895494,2,100.42735042735043
118,"['Infantile Neuroaxonal Dystrophy', 'Common Cold', 'Influenza', 'Chronic Obstructive Airway Disease', 'Respiration Disorders', 'Coronavirus Infections', 'Syncope, Cardiogenic', 'Dry cough', 'Coughing', 'Pain', 'Bloodshot eye', 'Redness of eye', 'Sore to touch', 'Dyspnea', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/sudden-overnight-bloodshot-eye/show/3054286,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Incision and drainage', nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Eye', 'Left coronary artery structure']",sudden overnight bloodshot eye,/personal_pages/user/20895590,4,200.42372881355934
119,"['Sinusitis', 'Communicable Diseases', 'Goldberg-Shprintzen megacolon syndrome', 'Pharyngitis', 'Herpes Labialis', 'Common Cold', 'cold symptoms', 'Myocardial Infarction', 'Coronavirus Infections', 'Virus Diseases', 'Gasping for breath', 'Chest Pain', 'Nocturnal cough', 'Headache', 'panic symptoms', 'Flushing', 'Pain', 'Nasal congestion (finding)', 'Sore Throat', 'Dizziness', 'Has tingling sensation', 'Coughing', 'Clouded consciousness', 'Dyspnea', 'nan', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/I-started-to-have-mild-fever-every-afternoon-before-the-onset-of-Coronavirus-/show/3054037,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Incision and drainage', nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Hand', 'Entire throat (surface region of neck)', 'Entire face']",i started to have mild fever every afternoon before the onset of coronavirus .,/personal_pages/user/20895259,4,200.42016806722688
120,"['Communicable Diseases', 'Immune System Diseases', 'HIV Infections', 'Hepatitis C', 'Coronavirus Infections', 'Diarrhea', 'Vomiting', 'Catch - Finding of sensory dimension of pain', 'Weakness', 'Coughing', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/Do-Certain-Blood-Types-Make-You-More-or-Less-Likely-To-Get-Covid/show/3054156,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Disinfection', 'Incision and drainage', 'gene therapy', 'Isolation procedure', 'Exercise Pain Management', nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Hand', 'Entire face', 'Arteries']",do certain blood types make you more or less likely to get covid?,/personal_pages/user/20895410,10,500.4166666666667
121,"['Hepatitis C', 'Coronavirus Infections', 'nan']",https://www.medhelp.org/posts/Coronavirus/COVID-19-Lung-Damage/show/3054163,"[nan, nan, nan]","[nan, nan, nan]","[nan, nan, 'Lung']",covid-19 lung damage,/user_profiles/show/397638,2,100.41322314049587
122,"['Infantile Neuroaxonal Dystrophy', 'Severe Acute Respiratory Syndrome', 'Digitorenocerebral Syndrome', 'Migraine Variant', 'Influenza', 'Coronavirus Infections', 'Seizures', 'impending doom', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/Dealing-with-anxiety-and-depression-associated-with-corona-virus-covid-19/show/3054004,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, 'Quarantine', 'Therapeutic tactile stimulation', 'Reparative closure', 'Prophylactic treatment', 'Exercise Pain Management', 'Therapeutic procedure', 'Cardiac Lead Procedure', nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Entire head', 'Heart', 'Entire elbow region', 'Hand', 'Hippocampus Proper', 'Entire right hand', 'Entire face', 'Collateral branch of vessel']",dealing with anxiety and depression associated with corona virus covid 19?,/personal_pages/user/20620809,13,650.4098360655738
123,"['Meckel syndrome type 1', 'Hyperostosis, Diffuse Idiopathic Skeletal', 'Coronavirus Infections', 'Disease', 'Signs and Symptoms, Respiratory', 'Coughing', 'nan', 'nan', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/Article-says-olfactory-issues-may-be-the-first-symptom-people-should-look-for/show/3054175,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, 'Interventional procedure', nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, 'Eye', 'Pharyngeal structure', 'Entire ear', 'Nose']",article says olfactory issues may be the first symptom people should look for,/personal_pages/user/19040740,4,200.40650406504065
124,"['Obesity', 'Gastroesophageal reflux disease', 'Pulmonary Emphysema', 'Acquired Immunodeficiency Syndrome', 'Myocardial Infarction', 'Chronic Obstructive Airway Disease', 'Mild chronic obstructive pulmonary disease', 'Coronavirus Infections', 'Constipation', 'Overweight', 'Catch - Finding of sensory dimension of pain', 'Coughing', 'Pain', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/breathing-issues-for-a-long-time-scared-Im-going-to-die-please-respond-asap/show/3054176,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Nicotine Chewing Gum', nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'fluorouracil/melphalan/tamoxifen', 'Incision and drainage', 'Exercise Pain Management', 'Emergency Care', 'cold turkey', nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Heart', 'Hand', 'Lung', 'Entire face', 'Skeletal bone']",breathing issues for a long time scared i'm going to die please respond asap,/personal_pages/user/20894972,5,250.40322580645162
125,"['Hypertensive disease', 'Scurvy', 'Plague', 'Dehydration', 'Respiratory Distress Syndrome, Adult', 'Influenza', 'Staring', 'Cardiac Arrest', 'Septicemia', 'Coronavirus Infections', 'Virus Diseases', 'Chromosome 2q32-Q33 Deletion Syndrome', 'Coronary heart disease', 'Disease', 'Diarrhea', 'Weakness', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/Healthy-immune-system-for-Corona-Virus/show/3053936,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Transection (procedure)', 'Childhood Immunization', 'Incision and drainage', 'Exercise Pain Management', 'Discussion (procedure)', 'Therapeutic procedure', 'Cardiac Lead Procedure', nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Entire head', 'Heart', 'Hippocampus Proper', 'Lanugo']",healthy immune system for corona virus,/personal_pages/user/973741,11,550.4
126,"['Heart Diseases', 'Severe Acute Respiratory Syndrome', 'Diabetes Mellitus', 'Influenza', 'Coronavirus Infections', 'HEART PROBLEM', 'Death anxiety', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/What-qualifies-as-high-risk--exactly/show/3054128,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, 'Pharmacotherapy', nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, 'Heart', 'Lung']","what qualifies as high risk, exactly?",/personal_pages/user/1756689,6,300.3968253968254
127,"['Mitral Valve Prolapse Syndrome', 'Acute viral disease', 'Communicable Diseases', 'Aplasia Cutis Congenita', 'Atherosclerosis', 'Influenza', 'Cardiovascular Diseases', 'Septicemia', 'Coronavirus Infections', 'Congestive heart failure', 'Disease', 'Seizures', 'nan', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/Mitral-regurgitation----am-I-at-risk-with-COVID-19/show/3054129,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Adoptive Immunotherapy', nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Heart', 'Heart Valves', 'anatomic valve']",mitral regurgitation - am i at risk with covid-19?,/user_profiles/show/20895374,6,300.3937007874016
128,"['Sepsis', 'Severe Acute Respiratory Syndrome', 'Lupus Erythematosus', 'Respiratory Distress Syndrome, Adult', 'Blood Coagulation Disorders', 'Coronavirus Infections', 'Bacterial Infections', 'nan', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/How-Coronavirus-Kills-Acute-Respiratory-Distress-Syndrome-ARDS/show/3054104,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, 'Rx therapy', nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, 'Heart', 'Organ', 'Lung']",how coronavirus kills: acute respiratory distress syndrome (ards)...,/personal_pages/user/1081992,10,500.390625
129,"['Curb', 'nan', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/Sheltering-in-place--what-do-you-wish-you-had-more-of/show/3054099,"[nan, nan, nan, nan, nan]","[nan, 'Obstetric Delivery', 'Dressing of skin or wound', 'Insertion of pack (procedure)', nan]","[nan, nan, nan, nan, 'Entire nerve']","sheltering in place, what do you wish you had more of?",/personal_pages/user/973741,9,450.38759689922483
130,"['BESTROPHINOPATHY, AUTOSOMAL RECESSIVE', 'Common Cold', 'Coughing', 'nan', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/Anyone-else-high-risk-What-are-you-doing-now/show/3054098,"[nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, 'Obstetric Delivery', nan, nan, nan]","[nan, nan, nan, nan, 'Entire eye', 'Hand', 'Eye']",anyone else high risk? what are you doing now?,/personal_pages/user/207091,3,150.3846153846154
131,"['Coronavirus Infections', 'Coughing', 'Clouded consciousness', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/This-thread-is-for-people-with-questions-and-info-about-how-you-get-infected-/show/3054069,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, 'Therapeutic tactile stimulation', 'Isolation procedure', nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, 'Entire head', 'Eye', 'Lip structure', 'Entire face', 'Foot']",this thread is for people with questions and info about how you get infected,/personal_pages/user/19040740,8,400.381679389313
132,"['Anorexia', 'Ataxia Telangiectasia', 'Hepatitis A', 'Hepatitis B, Chronic', 'Coronavirus Infections', 'Fever with chills', 'Diarrhea', 'Nasal congestion (finding)', 'Fatigue', 'Digestive symptom', 'Signs and Symptoms, Respiratory', 'Coughing']",https://www.medhelp.org/posts/Coronavirus/Digestive-issues-diarrhea-due-to-Coronavirus/show/3054127,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",digestive issues/diarrhea due to coronavirus,/personal_pages/user/6862949,4,200.37878787878788
133,"['Communicable Diseases', 'Heart Diseases', 'Goldberg-Shprintzen megacolon syndrome', 'Diabetes Mellitus', 'Lung diseases', 'Chronic disease', 'Septicemia', 'Coronavirus Infections', 'Exanthema', 'Catch - Finding of sensory dimension of pain', 'nan', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/Am-I-High-Risk-for-Covid19-I-am-a-diabetic-who-had-a-septic-blood-infection-5-years-ago/show/3053981,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Incision and drainage', nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Retina', 'Brain', 'Lung']",am i high risk for covid19? i am a diabetic who had a septic blood infection 5 years ago.,/personal_pages/user/20829080,5,250.37593984962405
134,"['Coronavirus Infections', 'Coughing', 'nan', 'nan', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/Is-coronavirus-transmitted-through-blood-/show/3054400,"[nan, nan, nan, nan, nan, nan, nan]","[nan, nan, 'Therapeutic tactile stimulation', nan, nan, nan, nan]","[nan, nan, nan, 'Hand', 'Eye', 'Entire finger', 'Nose']",is coronavirus transmitted through blood ?,/personal_pages/user/20873656,3,150.37313432835822
135,"['flu symptoms', 'Influenza', 'Coronavirus Infections', 'Dyspnea', 'nan']",https://www.medhelp.org/posts/Coronavirus/corona/show/3054073,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, 'Spatial guidance for medical procedure']","[nan, nan, nan, nan, nan]",corona?,/personal_pages/user/1840244,4,200.37037037037038
136,"['Communicable Diseases', 'Influenza', 'Chromosome 2q32-Q33 Deletion Syndrome', 'Coronavirus Infections', 'Signs and Symptoms', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/Children-and-grandparents-/show/3054014,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, 'prevention of infection', 'Step ups', 'Reparative closure', 'answer questions', 'Discussion (procedure)', nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Entire head', 'Hippocampus Proper', 'Hand', 'Lanugo']",children and grandparents.,/personal_pages/user/19040740,4,200.36764705882354
137,"['Breathing abnormally deep', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/Question-about-Diethyl-ether/show/3054181,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, 'Administration procedure', 'Adoptive Immunotherapy', 'Sedation procedure', 'Prophylactic treatment', 'Excision', nan, nan, nan]","[nan, nan, nan, nan, nan, nan, 'Hand', 'Lung', 'Nose']",question about diethyl ether,/personal_pages/user/20895456,4,200.36496350364965
138,"['Allergic disposition', 'Pharyngitis', 'Common Cold', 'Influenza', 'Coronavirus Infections', 'Disease', 'Rhinorrhea', 'Nasal congestion (finding)', 'Ache', 'Diarrhea', 'Sore Throat', 'Dry cough', 'Headache', 'Coughing', 'Pain', 'Dyspnea']",https://www.medhelp.org/posts/Coronavirus/Just-having-cold-is-that-symtom-of-corona-covid-19/show/3053995,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",just having cold is that symtom of corona covid-19,/personal_pages/user/20895141,6,300.3623188405797
