PostNumber,SymptomName,PostLink,Drugs,Treatment,BodyParts,Title,Author,Total_Replies,Total_Weight
170,"['Gonorrhea', 'Geroderma osteodysplastica', 'Subacute thyroiditis', 'Coughing', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/in-aberdeen-on-saturday-scared-i-have-covid-19-743796,"[nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, 'cyclophosphamide/fluorouracil/methotrexate/vincristine protocol', nan, nan]","[nan, nan, nan, nan, nan, 'Entire head', 'Structure of putamen']","in aberdeen on saturday, scared i have covid 19",/forums/profiles/blkdragon2012-1327113,0,0.29411764705882354
171,"['Gonorrhea', 'Geroderma osteodysplastica', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/new-here-hello--740887,"[nan, nan, nan, nan, nan, nan, nan]","[nan, nan, 'Modest-Temperature Hyperthermia', 'Quarantine', 'Incision and drainage', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Release (procedure)']","[nan, nan, nan, nan, nan, nan, nan]","new here, hello!",/forums/profiles/stacey64277-1320213,4,200.29239766081872
172,"['Gonorrhea', 'Geroderma osteodysplastica', 'Ankylosing spondylitis', 'Atherosclerosis', 'AORTIC VALVE DISEASE 2', 'Abdominal Pain', 'Headache', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/does-corona-give-u-you-health-problems-you-never-had-or-health-probe-that-was-jus-layn-in-your-body--743633,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, 'Modest-Temperature Hyperthermia', nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, 'Entire brain', 'Entire nerve', 'Stomach']",does corona give u you health problems you never had or health probe that was jus layn in your body?,/forums/profiles/zamir4201-1309472,0,0.29069767441860467
173,"['nan', 'nan']",https://patient.info//forums/discuss/is-it-really-possible-to-test-positive-twice--743378,"[nan, nan]","['Modest-Temperature Hyperthermia', 'Release (procedure)']","[nan, nan]",is it really possible to test positive twice???,/forums/profiles/ray_ray52-1326320,4,200.28901734104045
174,"['Duane Retraction Syndrome', 'Pneumonia', 'Influenza', 'Chronic Obstructive Airway Disease', 'Gonorrhea', 'Geroderma osteodysplastica', 'Anorexia', ""Little's Disease"", 'Lung Problem', 'Pneumonia, Viral', 'Asthma', 'Cystic Fibrosis', 'Diabetic Retinopathy', 'Disease', 'Lower respiratory tract infection', 'Anosmia', 'persistent dry cough', 'Chest tightness', 'Headache', 'Coughing', 'Asthenia', 'Night sweats', 'Dyspnea', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/9-weeks-after-hospital-discharge-still-coughing-737883,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Single Embryo Transfer', 'Surgical repair', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Exercise Pain Management', nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Heart', 'Set of muscles', 'Lung', 'Downy hair', 'Entire breast']","9 weeks after hospital discharge, still coughing",/forums/profiles/pamela2453-1314881,4,200.28735632183907
175,"['Communicable Diseases', 'Duane Retraction Syndrome', 'Pharyngitis', 'Influenza', 'Reflex Epilepsy, Reading', 'Pulmonary congestion', 'STOMATOCYTOSIS I', 'Gonorrhea', 'Geroderma osteodysplastica', 'flu symptoms', 'Acute lower respiratory tract infection', ""Little's Disease"", 'Diabetic Retinopathy', 'Tired', 'Abdominal Pain', 'Nausea', 'Fatigue', 'Dizziness', 'Sore Throat', 'Headache', 'Coughing', 'Breathing abnormally deep', 'Dyspnea', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/now-in-my-8th-week-and-still-short-of-breath-please-help--738232,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Treated with', 'Transjugular intrahepatic portosystemic shunt procedure', 'removal technique', 'bleomycin/methotrexate/vincristine protocol', 'Etoposide/Ifosfamide/Mesna/Mitoxantrone', 'Discussion (procedure)', 'Modest-Temperature Hyperthermia', 'Interventional procedure', 'Total Androgen Blockade', 'Therapeutic tactile stimulation', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Direct Method', 'Therapeutic procedure', nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Respiratory Diaphragm', 'Hair', 'Lung', 'Entire face', 'Entire breast', 'Nose', 'Entire neck']",now in my 8th week and still short of breath. please help!,/forums/profiles/julie54500-1315420,16,800.2857142857143
176,"['Coronavirus Infections', 'Chest tightness', 'Flare', 'Coughing', 'nan', 'nan']",https://patient.info//forums/discuss/4-week-recovered-from-coronavirus-but-symptoms-flare-up-when-i-exercise-is-this-normal--742982,"[nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, 'Exercise Pain Management', nan]","[nan, nan, nan, nan, nan, 'Entire breast']","4 week recovered from coronavirus but symptoms flare up when i exercise, is this normal?",/forums/profiles/kimberly76633-1325237,2,100.2840909090909
177,"['Gonorrhea', 'Geroderma osteodysplastica', 'Lung Diseases, Obstructive', 'Coronavirus Infections', 'Acute gastroenteritis']",https://patient.info//forums/discuss/why-is-the-f-g-coronavirus-f-g-die--742863,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]",why is the f*****g coronavirus f*****g die?,/forums/profiles/reoix57673-1324973,0,0.2824858757062147
178,"[""Little's Disease"", 'PREMATURE CHROMATID SEPARATION TRAIT', 'Flare', 'Muscle Cramp', 'Pain', 'Dyspnea', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/difficulty-breathing-after-recent-physician-visit-741922,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, 'Bone structure of rib', 'Entire nose', 'Entire throat (surface region of neck)', 'Nose', 'Entire breast']",difficulty breathing after recent physician visit,/forums/profiles/romal-1208129,2,100.28089887640449
179,"['Pharyngitis', 'Recurrent disease', 'Coronavirus Infections', 'neck tightness', 'Sore Throat', 'Headache', 'Chills', 'nan', 'nan']",https://patient.info//forums/discuss/pain-in-lymph-nodes-after-initial-symptoms-improve--742674,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, 'Modest-Temperature Hyperthermia', nan]","[nan, nan, nan, nan, nan, nan, nan, nan, 'lymph nodes']",pain in lymph nodes after initial symptoms improve?,/forums/profiles/molly30827-1324512,2,100.27932960893855
180,"['Sexually Transmitted Diseases', 'Vitamin D Deficiency', 'Asthenia', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/post-covid-symptom-742564,"[nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan]","[nan, nan, nan, 'Nail plate', 'Blood Vessel', 'Hair Specimen']",post covid symptom,/forums/profiles/michele09788-1324192,2,100.27777777777777
181,"['Hay fever', 'Gray Platelet Syndrome', 'Nasal congestion (finding)', 'Sore Throat', 'nan']",https://patient.info//forums/discuss/long-haul-coronvirus-healing-stories-742601,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, 'Entire finger']",long haul coronvirus healing stories,/forums/profiles/tara29825-1320822,0,0.27624309392265195
182,"['Gastritis', 'Coronavirus Infections', 'Stomach ache', 'Vomiting', 'Dyspepsia', 'Malaise', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/corona-symtom--741424,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, 'Treated with', nan, nan]","[nan, nan, nan, nan, nan, nan, nan, 'Umbilicus (Anatomy)', 'Intestines']",corona symtom?,/forums/profiles/mari02-699534,2,100.27472527472527
183,"['Gonorrhea', 'Geroderma osteodysplastica', 'Diabetes Mellitus, Non-Insulin-Dependent', 'Pharyngitis', 'Pneumonia', 'Respiratory Distress Syndrome, Adult', 'Reflex Sympathetic Dystrophy', 'Strangles', 'Basilar-Type Migraine', 'Coronavirus Infections', 'Lower respiratory tract infection', 'Temporal headache', 'BODY PAIN', 'Headache Severe', 'Fatigue', 'Pain of lymph node', 'Headache', 'Pain', 'spells (neurological symptom)', 'Chest tightness', 'Sore Throat', 'chest heaviness', 'Coughing', 'Dyspnea', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/anyone-else-13-weeks-still-with-symptoms-or-symptoms-getting-better-741198,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Modest-Temperature Hyperthermia', 'Pain relief', 'Drainage procedure', 'Ligamentous articular strain technique', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Excision of axillary lymph nodes', 'Enlargement procedure', 'Urgent Procedure', 'Cardiac Lead Procedure', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Entire head', 'Prostate', 'Gingiva', 'Eye', 'Structure of putamen', 'Stomach', 'Blood Vessel', 'Tooth structure', 'Entire neck', 'Entire breast']",anyone else 13 + weeks still with symptoms or symptoms getting better,/forums/profiles/tara29825-1320822,6,300.27322404371586
184,"['Gonorrhea', 'Geroderma osteodysplastica', 'Cerebrovascular accident', 'Myocardial Infarction', 'Lung Diseases, Obstructive', 'Conjunctivitis', 'Cancer-Associated Retinopathy', 'Wolf-Hirschhorn Syndrome', 'Deglutition Disorders', 'Laryngismus paralyticus', 'Recurrent disease', 'Disease', 'Seizures', 'Feeling strange', 'room spinning', 'Suffocated', 'Upset stomach', 'Equilibration disorder', 'feeling dizzy', 'Lightheadedness', 'Nervousness', 'Chest pressure', 'Exhaustion', 'Neurologic Symptoms', 'Buzzing in ear', 'Nausea', 'Vertigo', 'Dizziness', 'Pruritus', 'Coughing', 'Clouded consciousness', 'Dyspnea', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/covid-tinnitus-and-vertigo-736891,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Modest-Temperature Hyperthermia', 'Single Embryo Transfer', 'Physical therapy exercises', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'bleomycin/methotrexate/vincristine protocol', 'Direct Method', 'Diet good', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'medial amygdalar nucleus', 'Entire head', 'Heart', 'Eye', 'Brain', 'Entire posterior interosseous nerve', 'Entire ear', 'Entire face', 'Lung', 'Entire breast', 'Entire neck', 'Entire upper limb']","covid, tinnitus and vertigo",/forums/profiles/robertw74-1313191,2,100.27173913043478
185,"['SHORT STATURE, ONYCHODYSPLASIA, FACIAL DYSMORPHISM, AND HYPOTRICHOSIS SYNDROME', 'Itching of ear', 'Sore skin', 'Pruritus', 'nan']",https://patient.info//forums/discuss/soft-palette-and-ear-pain-742130,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol']","[nan, nan, nan, nan, nan]",soft palette and ear pain,/forums/profiles/tara29825-1320822,0,0.2702702702702703
186,"['Pneumonia', 'Respiratory Distress Syndrome, Adult', 'Headache Severe', 'Chest tightness', 'Fatigue', 'chest heaviness', 'Coughing', 'spells (neurological symptom)', 'Dyspnea', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/covid-symptoms-for-8-weeks-when-does-it-end--741705,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Drainage procedure', 'Ligamentous articular strain technique', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Stomach']",covid symptoms for 8 weeks...when does it end?!?!?!,/forums/profiles/kimberley08155-1322121,0,0.26881720430107525
187,"['Chronic Fatigue Syndrome', 'Communicable Diseases', 'SHORT STATURE, IDIOPATHIC, X-LINKED', 'Chronic Obstructive Airway Disease', 'Gonorrhea', 'Geroderma osteodysplastica', 'Sexually Transmitted Diseases', 'Malignant hyperpyrexia due to anesthesia', ""Little's Disease"", 'Lung Problem', 'Lung Diseases, Obstructive', 'STUVE-WIEDEMANN SYNDROME', 'Struck', 'Disease', 'Chest Pain', 'Nausea', 'Dizziness', 'Headache', 'Coughing', 'CHEST PAIN, SHARP', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/household-hit-by-covid-march-april-anxiety-over-recurring-symptoms--741089,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Modest-Temperature Hyperthermia', 'Transjugular intrahepatic portosystemic shunt procedure', 'Anterior decompression of shoulder joint', 'Antiretroviral therapy', 'Assisted Reproductive Technologies', 'Incision and drainage', 'Release (procedure)', 'HAC protocol', 'Calming', 'Exercise Pain Management', 'Osteogenesis, Distraction', 'Cardiac Lead Procedure', nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Eye', 'Structure of putamen', 'Lung']",household hit by covid march/april. anxiety over recurring symptoms.,/forums/profiles/stresswave-1169489,4,200.2673796791444
188,"['Multi-infarct dementia', 'Gonorrhea', 'Geroderma osteodysplastica', 'POPLITEAL PTERYGIUM SYNDROME, LETHAL TYPE', 'Isaacs syndrome', 'Headache Severe', 'Nausea', 'Fatigue', 'Headache', 'Pain', 'Asthenia', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/increased-bp-740230,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Therapeutic tactile stimulation', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Respiratory Diaphragm', 'Nose']",increased bp,/forums/profiles/jane23000-1318578,2,100.26595744680851
189,"['Lyme Disease', 'Pharyngitis', ""Little's Disease"", 'Fatigue', 'Sore Throat', 'Burning sensation', 'Catarrh', 'Stinging Sensation', 'Mastodynia', 'Dyspnea', 'Sore to touch', 'spells (neurological symptom)', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/suffering-with-sore-throat-741134,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Modest-Temperature Hyperthermia', 'Group reassurance', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Visceral manipulation', nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Palatine Tonsil', 'Respiratory Diaphragm', 'Entire throat (surface region of neck)', 'Tongue', 'Airway structure', 'Blood Vessel', 'Entire neck']",suffering with sore throat,/forums/profiles/tara29825-1320822,2,100.26455026455027
190,"['Gonorrhea', 'Geroderma osteodysplastica', 'Pelvic Organ Prolapse', ""Little's Disease"", 'Pharyngitis', 'Dehydration', 'Deep Vein Thrombosis', 'Congenital leukocyte adherence deficiency', 'Reflex Sympathetic Dystrophy', 'Lower respiratory tract infection', 'Virus Diseases', 'Pain, Postoperative', 'Chest tightness', 'Upset stomach', 'Fatigue', 'Sore Throat', 'Headache', 'Coughing', 'Pain', 'Night sweats', 'Sore to touch', 'Exhaustion', 'Dyspnea', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/sore-throat-still-a-problem-735817,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Excision of axillary lymph nodes', 'saline gargle', nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Anterior descending branch of left coronary artery', 'Entire head', 'Entire calf of leg (body structure)', 'Entire putamen', 'Entire throat (surface region of neck)', 'Entire breast', 'Hair Specimen', 'Nose', 'Entire neck']",sore throat still a problem,/forums/profiles/gazza10-1310819,6,300.2631578947368
191,"['Gonorrhea', 'Geroderma osteodysplastica', ""Little's Disease"", 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/morning-740991,"[nan, nan, nan, nan, nan, nan]","[nan, nan, nan, 'stop medication', nan, nan]","[nan, nan, nan, nan, 'Blood Vessel', 'Quarter of the Udder']",morning,/forums/profiles/gazza10-1310819,0,0.2617801047120419
192,"['Exanthema', 'Chest tightness', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/still-having-symptoms-of-covid-after-3-months--740950,"[nan, nan, nan, nan, nan]","[nan, nan, 'Modest-Temperature Hyperthermia', 'bleomycin/methotrexate/vincristine protocol', nan]","[nan, nan, nan, nan, 'Belly of skeletal muscle']",still having symptoms of covid after 3 months?,/forums/profiles/kirstye-1313741,0,0.2604166666666667
193,"['Lung Diseases, Obstructive', 'Disease', 'Fatigue', 'Headache', 'Exhaustion', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/what-has-helped-longtermers-reports-of-what-has-helped-for-people-with-symptoms-10-weeks-740302,"[nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, 'Incision and drainage', 'Exercise Pain Management', nan]","[nan, nan, nan, nan, nan, nan, nan, 'Body part']",what has helped longtermers? reports of what has helped for people with symptoms 10+ weeks,/forums/profiles/kenb68-1318601,2,100.25906735751295
194,"['Gonorrhea', 'Geroderma osteodysplastica', 'Palmar-plantar erythrodysesthesia syndrome', 'nan']",https://patient.info//forums/discuss/general-740567,"[nan, nan, nan, nan]","[nan, nan, nan, 'Modest-Temperature Hyperthermia']","[nan, nan, nan, nan]",general,/forums/profiles/susan48029-1311334,0,0.25773195876288657
195,"['Temporohyoid osteoarthropathy', 'Henoch-Schoenlein Purpura', 'Pharyngitis', 'Exanthema', 'Hypotrichosis simplex', 'Tired', 'Fatigue', 'Sore Throat', 'Headache', 'Coughing', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/could-these-symptoms-be-a-sign-of-covid19--739711,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Modest-Temperature Hyperthermia', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Trans-hiatal esophagectomy', 'Isolation procedure', 'Discussion (procedure)', nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Toes']",could these symptoms be a sign of covid19?,/forums/profiles/crism123-1259741,4,200.25641025641025
196,"['Gonorrhea', 'Geroderma osteodysplastica', 'nan']",https://patient.info//forums/discuss/score-for-week-740001,"[nan, nan, nan]","[nan, nan, nan]","[nan, nan, 'Entire finger']",score for week,/forums/profiles/susan48029-1311334,0,0.25510204081632654
197,"['Gonorrhea', 'Geroderma osteodysplastica', 'nan']",https://patient.info//forums/discuss/scared-about-getting-reinfected-739875,"[nan, nan, nan]","[nan, nan, 'Modest-Temperature Hyperthermia']","[nan, nan, nan]",scared about getting reinfected,/forums/profiles/moonstone44-1317970,0,0.25380710659898476
198,"['Gonorrhea', 'Geroderma osteodysplastica', 'Burning sensation', 'nan']",https://patient.info//forums/discuss/covid-hub-739630,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","[nan, nan, nan, 'Entire breast']",covid hub,/forums/profiles/gazza10-1310819,2,100.25252525252525
199,"['Gonorrhea', 'Geroderma osteodysplastica', 'Allergic disposition', 'Malignant hyperpyrexia due to anesthesia', 'Influenza', 'Infectious Mononucleosis', 'Asthma', 'Testicular regression syndrome', 'physical disorders', 'physical symptom', 'Tired', 'Chest tightness', 'Fatigue', 'Malaise', 'Burning sensation', 'Myalgia', 'Coughing', 'Back Pain', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/we-are-creating-anxiety-disorders-for-ourselves-738295,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Modest-Temperature Hyperthermia', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'bleomycin/methotrexate/vincristine protocol', 'Therapeutic procedure', 'Osteogenesis, Distraction', nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Respiratory Diaphragm', 'Organ', 'Entire blood vessel', 'Structure of putamen', 'Brain']",we are creating anxiety disorders for ourselves,/forums/profiles/anton33975-1315494,8,400.25125628140705
200,"['nan', 'nan', 'nan']",https://patient.info//forums/discuss/preventing-spread-of-infection-in-the-home-739509,"[nan, nan, nan]","['Quarantine', 'Therapeutic tactile stimulation', nan]","[nan, nan, 'Hand']",preventing spread of infection in the home,/forums/profiles/miavargas81-1317395,0,0.25
201,"['Gonorrhea', 'Geroderma osteodysplastica', 'Lung Problem', 'Recurrent disease', 'Chest Pain', 'Tired', 'Abnormal breathing', 'Has tingling sensation', 'Sleeplessness', 'Nervousness', 'Exhaustion', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/insomnia-anyone--739383,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Incision and drainage', nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Vagus nerve structure', 'bony process', 'Brain', 'Common bile duct structure', 'Entire ear']",insomnia anyone?,/forums/profiles/mkqq-1299789,2,100.24875621890547
202,"['Gray Platelet Syndrome', 'Coughing', 'nan', 'nan']",https://patient.info//forums/discuss/tingling-in-my-hands-and-cheeks-with-a-sore-throat-and-red-dots-on-roof-of-mouth-and-sores-on-cheeks-739597,"[nan, nan, nan, nan]","[nan, nan, 'Transjugular intrahepatic portosystemic shunt procedure', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol']","[nan, nan, nan, nan]",tingling in my hands and cheeks with a sore throat and red dots on roof of mouth and sores on cheeks,/forums/profiles/john48478-1317569,2,100.24752475247524
203,"['Sexually Transmitted Diseases', 'Gastroesophageal reflux disease', 'CONOTRUNCAL ANOMALY FACE SYNDROME', 'Stomach ache', 'Diarrhea', 'Nausea', 'nan']",https://patient.info//forums/discuss/gi-symptoms-739411,"[nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol']","[nan, nan, nan, nan, nan, nan, nan]",gi symptoms,/forums/profiles/lizeth66253-1315780,2,100.24630541871922
204,"['Gonorrhea', 'Geroderma osteodysplastica', 'Mandibuloacral dysostosis', 'Reflex Sympathetic Dystrophy', 'Coronavirus Infections', 'Dyspnea', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/explanation-and-reassurance-from-my-doctor-739337,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Excision of axillary lymph nodes', 'bleomycin/methotrexate/vincristine protocol', 'Etoposide/Ifosfamide/Mesna/Mitoxantrone', nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Alveolus', 'Respiratory Diaphragm', 'Nucleus Emboliformis', 'Entire putamen', 'Lung', 'Downy hair', 'Entire breast']",explanation and reassurance from my doctor,/forums/profiles/nia66171-1313459,2,100.24509803921569
