PostNumber,SymptomName,PostLink,Drugs,Treatment,BodyParts
91,"['Pneumonia', 'Vitamin D Deficiency', 'Influenza', 'post viral fatigue', 'SHORT STATURE, IDIOPATHIC, X-LINKED', 'Chronic Obstructive Airway Disease', 'Bronchitis', 'Wolf-Hirschhorn Syndrome', 'Testicular regression syndrome', 'Bronchitis, Chronic', 'Pneumonia, Bacterial', 'Gonorrhea', 'Geroderma osteodysplastica', 'Sexually Transmitted Diseases', 'Infantile Neuroaxonal Dystrophy', ""Little's Disease"", 'Multiple Epiphyseal Dysplasia', 'cold symptoms', 'Myocardial Infarction', 'Chest Pain', 'Tired', 'Fatigue', 'Spasm', 'Pain', 'Sleeplessness', 'Breathing abnormally deep', 'Productive cough', 'Dry cough', 'Coughing', 'Asthenia', 'Hot flushes', 'Clouded consciousness', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'Pneumonia', 'Vitamin D Deficiency', 'Influenza', 'post viral fatigue', 'SHORT STATURE, IDIOPATHIC, X-LINKED', 'Chronic Obstructive Airway Disease', 'Bronchitis', 'Wolf-Hirschhorn Syndrome', 'Testicular regression syndrome', 'Bronchitis, Chronic', 'Pneumonia, Bacterial', 'Gonorrhea', 'Geroderma osteodysplastica', 'Sexually Transmitted Diseases', 'Infantile Neuroaxonal Dystrophy', ""Little's Disease"", 'Multiple Epiphyseal Dysplasia', 'cold symptoms', 'Myocardial Infarction', 'Chest Pain', 'Tired', 'Fatigue', 'Spasm', 'Pain', 'Sleeplessness', 'Breathing abnormally deep', 'Productive cough', 'Dry cough', 'Coughing', 'Asthenia', 'Hot flushes', 'Clouded consciousness', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://connect.mayoclinic.org/discussion/confused-about-covid-19-symptom-progression/,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Modest-Temperature Hyperthermia', 'Anterior decompression of shoulder joint', 'Vitamin D supplement therapy', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Primary operation', 'Crushing procedure', 'Discussion (procedure)', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Modest-Temperature Hyperthermia', 'Anterior decompression of shoulder joint', 'Vitamin D supplement therapy', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Primary operation', 'Crushing procedure', 'Discussion (procedure)', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Trachea', 'Heart', 'Avian crop', 'Left upper arm structure', 'Left breast', 'Entire blood vessel', 'Body part', 'Downy hair', 'Lung', 'Nose', 'Entire breast', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Trachea', 'Heart', 'Avian crop', 'Left upper arm structure', 'Left breast', 'Entire blood vessel', 'Body part', 'Downy hair', 'Lung', 'Nose', 'Entire breast']"
92,"['Autoimmune disease (systemic) NOS', 'Postural Orthostatic Tachycardia Syndrome', 'Critical Illness', 'Carpal Tunnel Syndrome', 'Common Cold', 'Tropical Spastic Paraparesis', 'Cancer-Associated Retinopathy', 'Terminal illness', 'Myocardial Ischemia', 'Gonorrhea', 'Geroderma osteodysplastica', 'Infantile Neuroaxonal Dystrophy', 'Punctate inner choroidopathy', ""Little's Disease"", 'Lung Diseases, Obstructive', 'Gray Platelet Syndrome', 'Signs and Symptoms', 'Memory Loss', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'Autoimmune disease (systemic) NOS', 'Postural Orthostatic Tachycardia Syndrome', 'Critical Illness', 'Carpal Tunnel Syndrome', 'Common Cold', 'Tropical Spastic Paraparesis', 'Cancer-Associated Retinopathy', 'Terminal illness', 'Myocardial Ischemia', 'Gonorrhea', 'Geroderma osteodysplastica', 'Infantile Neuroaxonal Dystrophy', 'Punctate inner choroidopathy', ""Little's Disease"", 'Lung Diseases, Obstructive', 'Gray Platelet Syndrome', 'Signs and Symptoms', 'Memory Loss', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://connect.mayoclinic.org/discussion/life-is-an-adventure-how-to-keep-it-up-with-covid-19/,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Heart Transplantation', 'Transjugular intrahepatic portosystemic shunt procedure', 'Surgical Procedures, Minimally Invasive', 'Single Embryo Transfer', 'Antiretroviral therapy', 'Assisted Reproductive Technologies', 'Incision and drainage', 'Reminding', 'Tannenbaum electroanalgesia method', 'Calming', 'Osteogenesis, Distraction', 'Removal by grinding', 'thumb surgery', 'Anterior decompression of shoulder joint', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Primary operation', 'Release (procedure)', 'Direct Method', 'Exercise Pain Management', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Heart Transplantation', 'Transjugular intrahepatic portosystemic shunt procedure', 'Surgical Procedures, Minimally Invasive', 'Single Embryo Transfer', 'Antiretroviral therapy', 'Assisted Reproductive Technologies', 'Incision and drainage', 'Reminding', 'Tannenbaum electroanalgesia method', 'Calming', 'Osteogenesis, Distraction', 'Removal by grinding', 'thumb surgery', 'Anterior decompression of shoulder joint', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Primary operation', 'Release (procedure)', 'Direct Method', 'Exercise Pain Management', 'Orthokeratology', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'SUPERIOR OLIVARY COMPLEX', 'Respiratory Diaphragm', 'Wing', 'Distal intermedial ridge of tibia', 'Posterior muscle of thigh structure', 'Eye', 'Structure of nail of finger', 'Entire appendix', 'Entire face', 'Entire breast', 'Entire iris', 'Structure of putamen', 'Common carotid artery', 'Downy hair', 'Foot']"
93,"['Communicable Diseases', 'Walking pneumonia', 'Pelvic Organ Prolapse', 'Hamman-Rich syndrome', 'Exanthema', 'Hepatorenal Syndrome', 'Geroderma osteodysplastica', 'Pallister-Hall syndrome', 'flu symptoms', 'Sexually Transmitted Diseases', 'Severe Acute Respiratory Syndrome', 'Influenza-like illness', 'Other viral diseases NOS', 'Gray Platelet Syndrome', 'Pneumonia', 'Influenza', 'Chronic Obstructive Airway Disease', 'Immune Complex Diseases', 'Gonorrhea', 'Autoimmune Diseases', ""Little's Disease"", 'Chronic otitis media', 'Lung Diseases, Obstructive', 'STUVE-WIEDEMANN SYNDROME', 'Paracoccidioidomycosis', 'Disease', 'Pain, Postoperative', 'Coughing', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://connect.mayoclinic.org/discussion/covid-19-the-fear-of-the-flu/,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Induced abortion (procedure)', 'cyclophosphamide/methotrexate/prednisone/vincristine protocol', 'Discussion (procedure)', 'Procedures involving the use of pharmaceuticals', 'Cardiac Lead Procedure', 'Modest-Temperature Hyperthermia', 'Physical therapy', 'Trans-hiatal esophagectomy', 'Prophylactic treatment', 'Detection', 'Triage', 'altretamine/carmustine/mitomycin', 'Massage Therapy', 'Incision and drainage', 'Reminding', 'bleomycin/methotrexate/vincristine protocol', 'Massage', 'Calming', 'Osteogenesis, Distraction', 'Obstetric Delivery', 'Injection of therapeutic agent', 'Adoptive Immunotherapy', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Exercise Pain Management', 'Therapeutic procedure', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Sinoatrial Node', 'medial amygdalar nucleus', 'Toes', 'Structure of retinal pigment epithelium', 'Entire putamen', 'Hand', 'Gut', 'Brain', 'Entire sinoatrial node', 'Entire face', 'Entire neck', 'Entire breast', 'Snout structure (body structure)']"
94,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://connect.mayoclinic.org/discussion/covid-19-and-recovery-the-importance-of-staying-social/,"[nan, nan, nan, nan, nan, nan]","['Radial optic neurotomy', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Isolation procedure', 'Discussion (procedure)', 'Cardiac Lead Procedure', nan]","[nan, nan, nan, nan, nan, 'Common carotid artery']"
95,"['Gonorrhea', 'Geroderma osteodysplastica', 'Hyperkinetic Heart Syndrome', 'Klinefelter Syndrome', 'Coronavirus Infections', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://connect.mayoclinic.org/discussion/testing-az-for-out-of-state-person-needing-to-travel/,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, 'Transjugular intrahepatic portosystemic shunt procedure', 'Cardiovascular Surgical Procedures', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'bleomycin/methotrexate/vincristine protocol', 'Discussion (procedure)', 'Insertion of pack (procedure)', nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Heart', 'Hand', 'Common carotid artery']"
96,"['Preeclamptic toxemia', 'Autoimmune disease (systemic) NOS', 'Algoneurodystrophy', 'Carpal Tunnel Syndrome', 'Roberts-SC phocomelia syndrome', 'Chronic articular rheumatism', 'Wolf-Hirschhorn Syndrome', 'Bronchiolitis Obliterans Organizing Pneumonia', 'Acute gastroenteritis', 'Curb', 'Gonorrhea', 'Geroderma osteodysplastica', 'Liver Failure, Acute', 'Brain Damage, Chronic', 'Infarction of spinal cord', 'Lung Diseases, Obstructive', 'Gray Platelet Syndrome', 'Disease', 'Painful Bladder Syndrome', 'Tired', 'Clouded consciousness', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://connect.mayoclinic.org/discussion/taking-our-minds-off-things-what-are-you-watching/,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Single Embryo Transfer', 'Induced abortion (procedure)', 'Antiretroviral therapy', 'Assisted Reproductive Technologies', 'Reminding', 'Excision of axillary lymph nodes', 'Discussion (procedure)', 'Osteogenesis, Distraction', 'Modest-Temperature Hyperthermia', 'Anterior decompression of shoulder joint', 'Childhood Immunization', 'Expression procedure', 'Injection of therapeutic agent', 'Therapeutic tactile stimulation', 'Adoptive Immunotherapy', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Primary operation', 'Isolation procedure', 'Surgical Replantation', 'Direct Method', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'SUPERIOR OLIVARY COMPLEX', 'medial amygdalar nucleus', 'Respiratory Diaphragm', 'Carotid Body', 'Structure of putamen', 'Common carotid artery', 'Blood Vessel', 'Entire appendix', 'Cerebellum', 'Foot']"
97,"['Gonorrhea', 'Geroderma osteodysplastica', 'Infantile Neuroaxonal Dystrophy', 'WILSON-TURNER X-LINKED MENTAL RETARDATION SYNDROME', 'Periodic Alternating Nystagmus', ""Little's Disease"", 'Lung Diseases, Obstructive', 'Neuroleptic Malignant Syndrome', 'Polyarteritis Nodosa', 'Myocardial Ischemia', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://connect.mayoclinic.org/discussion/literally-caught-with-my-pants-down/,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Single Embryo Transfer', 'Surgical Procedures, Minimally Invasive', 'Induced abortion (procedure)', 'Therapeutic tactile stimulation', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Etoposide/Ifosfamide/Mesna/Mitoxantrone', 'Discussion (procedure)', 'Therapeutic procedure', 'Complementary and alternative medicine', 'Gamete Intrafallopian Transfer', nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'SUPERIOR OLIVARY COMPLEX', 'Respiratory Diaphragm', 'Tooth root structure', 'Hand', 'Entire finger', 'Para-aortic node', 'Lung']"
98,"['Communicable Diseases', 'Palmar-plantar erythrodysesthesia syndrome', 'Chronic Obstructive Airway Disease', 'Testicular regression syndrome', 'Kartagener Syndrome', 'Equine laminitis', 'PROGRESSIVE ENCEPHALOMYELITIS WITH RIGIDITY', 'Pyotraumatic dermatitis', 'Gonorrhea', 'Geroderma osteodysplastica', 'Infantile Neuroaxonal Dystrophy', 'Lung Diseases, Obstructive', 'Dandy-Walker Syndrome', 'Gray Platelet Syndrome', 'Disease', 'Mass of body region', 'Chills', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://connect.mayoclinic.org/discussion/sending-covid-patients-to-nursing-homes-in-minnesota/,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Anterior decompression of shoulder joint', 'nursing therapy', 'Transfer practice', 'Quarantine', 'altretamine/carmustine/mitomycin', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Isolation procedure', 'Orthokeratology', 'Insertion of pack (procedure)', nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Entire head', 'Distal intermedial ridge of tibia', 'Wing', 'Eye', 'Structure of putamen', 'Common carotid artery', 'Entire face']"
99,"['Familial Alzheimer Disease (FAD)', 'Communicable Diseases', 'SHORT STATURE, IDIOPATHIC, X-LINKED', 'Bronchitis, Chronic', 'Papillon-Lefevre Disease', 'Lung diseases', 'multiple pathologies', 'Coronavirus Infections', 'Acute gastroenteritis', 'Gonorrhea', 'Geroderma osteodysplastica', 'Brain Damage, Chronic', 'Infantile Neuroaxonal Dystrophy', 'Sexually Transmitted Diseases', 'CEREBELLAR ATAXIA, NEUROPATHY, AND VESTIBULAR AREFLEXIA SYNDROME', ""Little's Disease"", 'Classical Lissencephaly', 'Lung Diseases, Obstructive', 'Disease', 'Muscle Rigidity', 'Respiratory distress', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://connect.mayoclinic.org/discussion/antibodies-on-a-large-scale-treatment-option/,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Treated with', 'Transplantation', 'Quarantine', 'Reminding', 'bleomycin/methotrexate/vincristine protocol', 'Delivery care', 'Osteogenesis, Distraction', 'Discussion (procedure)', 'Modest-Temperature Hyperthermia', 'nursing therapy', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Isolation procedure', 'Release (procedure)', 'Bypass', 'Therapeutic procedure', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Organ', 'Inferior esophageal sphincter structure', 'Hand', 'Common carotid artery', 'bony process', 'Cerebellum', 'Entire face', 'Lung', 'Paw', 'Kidney']"
100,"['Erythema Multiforme', 'Autoimmune disease (systemic) NOS', 'Acute gastroenteritis', 'Arthritis', 'Geroderma osteodysplastica', 'Infantile Neuroaxonal Dystrophy', 'Multiple Epiphyseal Dysplasia', 'Lung Problem', 'Zunich neuroectodermal syndrome', 'Strangles', 'Gray Platelet Syndrome', 'Preeclamptic toxemia', 'Multi-infarct dementia', 'Eosinophilia-Myalgia Syndrome', 'Pulmonary Emphysema', 'Common Cold', 'Fibromyalgia', 'Cancer-Associated Retinopathy', 'Marinesco-Sjogren syndrome', 'Myocardial Ischemia', 'Gonorrhea', ""Little's Disease"", 'Encephalomyelitis, Western Equine', 'Lung Diseases, Obstructive', 'Disease', 'Painful Bladder Syndrome', 'Paraneoplastic Opsoclonus Ataxia', 'Ache', 'Signs and Symptoms', 'Recurrent abdominal pain', 'Fatigue', 'Catch - Finding of sensory dimension of pain', 'Gait, Drop Foot', 'Sighing respiration', 'Lethargy', 'Pain', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://connect.mayoclinic.org/discussion/how-to-manage-depression-during-covid19-age/,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Surgical Procedures, Minimally Invasive', 'Stretching exercises', 'Implosive Therapy', 'Diversion procedure', 'medical treatment method', 'Etoposide/Ifosfamide/Mesna/Mitoxantrone', 'Discussion (procedure)', 'Removal by grinding', 'Modest-Temperature Hyperthermia', 'Transection (procedure)', 'Bathing', 'Group exercise', 'Special Diet Therapy', 'Booster', 'carmustine/cytarabine/etoposide/melphalan regimen', 'Quarantine', 'Hip Replacement Arthroplasty (procedure)', 'Reminding', 'Vertical-Banded Gastroplasty', 'ACP protocol', 'Anterior decompression of shoulder joint', 'Humor therapy', 'Meditation Therapy', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Trimming - action', 'Isolation procedure', 'HAC protocol', 'Exercise Pain Management', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Duct (organ) structure', 'SUPERIOR OLIVARY COMPLEX', 'Respiratory Diaphragm', 'Heart', 'Structure of lacteal', 'Hand', 'Distal intermedial ridge of tibia', 'Thumb structure', 'Knee', 'inferior olivary eminence', 'Entire face', 'Digit structure', 'Entire upper limb', 'Entire neck', 'Structure of putamen', 'Entire bone (organ)', 'Downy hair', 'Foot']"
101,"['Gonorrhea', 'Geroderma osteodysplastica', 'RAINE SYNDROME', 'Adult Fanconi syndrome', 'Tuberculous otitis media', 'Amelogenesis imperfecta nephrocalcinosis', 'Acute gastroenteritis', 'Gray Platelet Syndrome', 'Disease', 'Signs and Symptoms', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://connect.mayoclinic.org/discussion/distancing-at-home/,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Induced abortion (procedure)', 'Quarantine', 'Medical counseling', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Toilet procedure', 'Sterilization for infection control', 'Surgical construction', 'Laparotomy', 'Direct Method', 'Division (surgical procedure)', nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'SUPERIOR OLIVARY COMPLEX', 'Entire elbow region', 'Quarter of the Udder', 'Entire face', 'Foot']"
