PostNumber,SymptomId,SymptomName,TreatmentId,TreatmentName,DrugId,DrugName,BodypartId,BodypartName,PostLink
10,,,C0078140,bleomycin/methotrexate/vincristine protocol,,,,,https://www.medhelp.org/posts/Coronavirus/Antibodies-test-offered-by-local-pharmacy-Assure-shows-mixed-results/show/3062654
10,,,C0508431,answer questions,,,,,https://www.medhelp.org/posts/Coronavirus/Antibodies-test-offered-by-local-pharmacy-Assure-shows-mixed-results/show/3062654
10,,,C0042196,Vaccination,,,,,https://www.medhelp.org/posts/Coronavirus/Antibodies-test-offered-by-local-pharmacy-Assure-shows-mixed-results/show/3062654
10,,,C0392148,Presence,,,,,https://www.medhelp.org/posts/Coronavirus/Antibodies-test-offered-by-local-pharmacy-Assure-shows-mixed-results/show/3062654
10,,,C1511790,Detection,,,,,https://www.medhelp.org/posts/Coronavirus/Antibodies-test-offered-by-local-pharmacy-Assure-shows-mixed-results/show/3062654
10,,,C1571809,Visceral manipulation,,,,,https://www.medhelp.org/posts/Coronavirus/Antibodies-test-offered-by-local-pharmacy-Assure-shows-mixed-results/show/3062654
10,,,,,,,C1281591,Entire face,https://www.medhelp.org/posts/Coronavirus/Antibodies-test-offered-by-local-pharmacy-Assure-shows-mixed-results/show/3062654
11,C0018081,Gonorrhea,,,,,,,https://www.medhelp.org/posts/Coronavirus/Can-Immune-dysfunction-after-covid-lead-to-immunodifiency/show/3062581
11,C0432255,Geroderma osteodysplastica,,,,,,,https://www.medhelp.org/posts/Coronavirus/Can-Immune-dysfunction-after-covid-lead-to-immunodifiency/show/3062581
11,,,C0279848,cisplatin/etoposide/mitoxantrone/tamoxifen protocol,,,,,https://www.medhelp.org/posts/Coronavirus/Can-Immune-dysfunction-after-covid-lead-to-immunodifiency/show/3062581
11,,,,,,,C0011980,Respiratory Diaphragm,https://www.medhelp.org/posts/Coronavirus/Can-Immune-dysfunction-after-covid-lead-to-immunodifiency/show/3062581
12,C0018081,Gonorrhea,,,,,,,https://www.medhelp.org/posts/Coronavirus/2-second-with-other-person-no-mask-i-had-double-mask/show/3062395
12,C0432255,Geroderma osteodysplastica,,,,,,,https://www.medhelp.org/posts/Coronavirus/2-second-with-other-person-no-mask-i-had-double-mask/show/3062395
12,C0403566,Adynamic bone disease,,,,,,,https://www.medhelp.org/posts/Coronavirus/2-second-with-other-person-no-mask-i-had-double-mask/show/3062395
12,C0730307,Cancer-Associated Retinopathy,,,,,,,https://www.medhelp.org/posts/Coronavirus/2-second-with-other-person-no-mask-i-had-double-mask/show/3062395
12,C0596601,gastrointestinal gas,,,,,,,https://www.medhelp.org/posts/Coronavirus/2-second-with-other-person-no-mask-i-had-double-mask/show/3062395
12,,,C0011209,Obstetric Delivery,,,,,https://www.medhelp.org/posts/Coronavirus/2-second-with-other-person-no-mask-i-had-double-mask/show/3062395
12,,,C0079613,Adoptive Immunotherapy,,,,,https://www.medhelp.org/posts/Coronavirus/2-second-with-other-person-no-mask-i-had-double-mask/show/3062395
12,,,C0152277,Incision and drainage,,,,,https://www.medhelp.org/posts/Coronavirus/2-second-with-other-person-no-mask-i-had-double-mask/show/3062395
12,,,C0150157,Calming,,,,,https://www.medhelp.org/posts/Coronavirus/2-second-with-other-person-no-mask-i-had-double-mask/show/3062395
12,,,,,,,C1281590,Entire head,https://www.medhelp.org/posts/Coronavirus/2-second-with-other-person-no-mask-i-had-double-mask/show/3062395
12,,,,,,,C0018563,Hand,https://www.medhelp.org/posts/Coronavirus/2-second-with-other-person-no-mask-i-had-double-mask/show/3062395
12,,,,,,,C0015392,Eye,https://www.medhelp.org/posts/Coronavirus/2-second-with-other-person-no-mask-i-had-double-mask/show/3062395
12,,,,,,,C0034169,Structure of putamen,https://www.medhelp.org/posts/Coronavirus/2-second-with-other-person-no-mask-i-had-double-mask/show/3062395
12,,,,,,,C1269000,Entire appendix,https://www.medhelp.org/posts/Coronavirus/2-second-with-other-person-no-mask-i-had-double-mask/show/3062395
12,,,,,,,C1281583,Entire hand,https://www.medhelp.org/posts/Coronavirus/2-second-with-other-person-no-mask-i-had-double-mask/show/3062395
12,,,,,,,C1281594,Entire abdomen,https://www.medhelp.org/posts/Coronavirus/2-second-with-other-person-no-mask-i-had-double-mask/show/3062395
12,,,,,,,C1281591,Entire face,https://www.medhelp.org/posts/Coronavirus/2-second-with-other-person-no-mask-i-had-double-mask/show/3062395
12,,,,,,,C1269078,Entire upper limb,https://www.medhelp.org/posts/Coronavirus/2-second-with-other-person-no-mask-i-had-double-mask/show/3062395
13,C0009443,Common Cold,,,,,,,https://www.medhelp.org/posts/Coronavirus/If-we-properly-protect-ourselves-from-COVID-19-can-we-still-catch-the-common-cold/show/3061897
13,C0021400,Influenza,,,,,,,https://www.medhelp.org/posts/Coronavirus/If-we-properly-protect-ourselves-from-COVID-19-can-we-still-catch-the-common-cold/show/3061897
13,C0600260,"Lung Diseases, Obstructive",,,,,,,https://www.medhelp.org/posts/Coronavirus/If-we-properly-protect-ourselves-from-COVID-19-can-we-still-catch-the-common-cold/show/3061897
13,C0206750,Coronavirus Infections,,,,,,,https://www.medhelp.org/posts/Coronavirus/If-we-properly-protect-ourselves-from-COVID-19-can-we-still-catch-the-common-cold/show/3061897
13,C0036572,Seizures,,,,,,,https://www.medhelp.org/posts/Coronavirus/If-we-properly-protect-ourselves-from-COVID-19-can-we-still-catch-the-common-cold/show/3061897
13,,,C2987620,Inoculation,,,,,https://www.medhelp.org/posts/Coronavirus/If-we-properly-protect-ourselves-from-COVID-19-can-we-still-catch-the-common-cold/show/3061897
13,,,C0279848,cisplatin/etoposide/mitoxantrone/tamoxifen protocol,,,,,https://www.medhelp.org/posts/Coronavirus/If-we-properly-protect-ourselves-from-COVID-19-can-we-still-catch-the-common-cold/show/3061897
13,,,C0078140,bleomycin/methotrexate/vincristine protocol,,,,,https://www.medhelp.org/posts/Coronavirus/If-we-properly-protect-ourselves-from-COVID-19-can-we-still-catch-the-common-cold/show/3061897
13,,,,,,,C0018563,Hand,https://www.medhelp.org/posts/Coronavirus/If-we-properly-protect-ourselves-from-COVID-19-can-we-still-catch-the-common-cold/show/3061897
14,C0024117,Chronic Obstructive Airway Disease,,,,,,,https://www.medhelp.org/posts/Coronavirus/When-to-take-rapid-test/show/3061917
14,,,C0886384,5 minutes Office visit,,,,,https://www.medhelp.org/posts/Coronavirus/When-to-take-rapid-test/show/3061917
14,,,C0408159,Anterior decompression of shoulder joint,,,,,https://www.medhelp.org/posts/Coronavirus/When-to-take-rapid-test/show/3061917
14,,,C0034386,Quarantine,,,,,https://www.medhelp.org/posts/Coronavirus/When-to-take-rapid-test/show/3061917
14,,,C1532338,Percutaneous Coronary Intervention,,,,,https://www.medhelp.org/posts/Coronavirus/When-to-take-rapid-test/show/3061917
14,,,C0279848,cisplatin/etoposide/mitoxantrone/tamoxifen protocol,,,,,https://www.medhelp.org/posts/Coronavirus/When-to-take-rapid-test/show/3061917
14,,,C0078140,bleomycin/methotrexate/vincristine protocol,,,,,https://www.medhelp.org/posts/Coronavirus/When-to-take-rapid-test/show/3061917
14,,,C1533088,Orthokeratology,,,,,https://www.medhelp.org/posts/Coronavirus/When-to-take-rapid-test/show/3061917
14,,,,,,,C0162859,Common carotid artery,https://www.medhelp.org/posts/Coronavirus/When-to-take-rapid-test/show/3061917
14,,,,,,,C0016504,Foot,https://www.medhelp.org/posts/Coronavirus/When-to-take-rapid-test/show/3061917
15,C0018081,Gonorrhea,,,,,,,https://www.medhelp.org/posts/Coronavirus/Corona-change-my-body-/show/3061932
15,C0432255,Geroderma osteodysplastica,,,,,,,https://www.medhelp.org/posts/Coronavirus/Corona-change-my-body-/show/3061932
15,C0683324,organic disorders,,,,,,,https://www.medhelp.org/posts/Coronavirus/Corona-change-my-body-/show/3061932
15,C1861457,PROGRESSIVE ENCEPHALOMYELITIS WITH RIGIDITY,,,,,,,https://www.medhelp.org/posts/Coronavirus/Corona-change-my-body-/show/3061932
15,C0206750,Coronavirus Infections,,,,,,,https://www.medhelp.org/posts/Coronavirus/Corona-change-my-body-/show/3061932
15,C0012634,Disease,,,,,,,https://www.medhelp.org/posts/Coronavirus/Corona-change-my-body-/show/3061932
15,C0851121,digestive problem,,,,,,,https://www.medhelp.org/posts/Coronavirus/Corona-change-my-body-/show/3061932
15,C0476270,Cardiovascular symptoms,,,,,,,https://www.medhelp.org/posts/Coronavirus/Corona-change-my-body-/show/3061932
15,C0015672,Fatigue,,,,,,,https://www.medhelp.org/posts/Coronavirus/Corona-change-my-body-/show/3061932
15,C1260922,Abnormal breathing,,,,,,,https://www.medhelp.org/posts/Coronavirus/Corona-change-my-body-/show/3061932
15,,,C1513378,Modest-Temperature Hyperthermia,,,,,https://www.medhelp.org/posts/Coronavirus/Corona-change-my-body-/show/3061932
15,,,C1963724,Antiretroviral therapy,,,,,https://www.medhelp.org/posts/Coronavirus/Corona-change-my-body-/show/3061932
15,,,C0279848,cisplatin/etoposide/mitoxantrone/tamoxifen protocol,,,,,https://www.medhelp.org/posts/Coronavirus/Corona-change-my-body-/show/3061932
15,,,C0872104,Assisted Reproductive Technologies,,,,,https://www.medhelp.org/posts/Coronavirus/Corona-change-my-body-/show/3061932
15,,,C0152277,Incision and drainage,,,,,https://www.medhelp.org/posts/Coronavirus/Corona-change-my-body-/show/3061932
15,,,,,,,C0162859,Common carotid artery,https://www.medhelp.org/posts/Coronavirus/Corona-change-my-body-/show/3061932
15,,,,,,,C0024109,Lung,https://www.medhelp.org/posts/Coronavirus/Corona-change-my-body-/show/3061932
16,C0018081,Gonorrhea,,,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-Again---cant-believe-this-/show/3061731
16,C0432255,Geroderma osteodysplastica,,,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-Again---cant-believe-this-/show/3061731
16,C0037354,Smallpox,,,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-Again---cant-believe-this-/show/3061731
16,C0033806,Pseudohypoparathyroidism,,,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-Again---cant-believe-this-/show/3061731
16,C0009450,Communicable Diseases,,,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-Again---cant-believe-this-/show/3061731
16,C0031350,Pharyngitis,,,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-Again---cant-believe-this-/show/3061731
16,C0021053,Immune System Diseases,,,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-Again---cant-believe-this-/show/3061731
16,C3494506,"Pseudohypoparathyroidism, Type Ia",,,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-Again---cant-believe-this-/show/3061731
16,C0021400,Influenza,,,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-Again---cant-believe-this-/show/3061731
16,C0030372,Phlebotomus Fever,,,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-Again---cant-believe-this-/show/3061731
16,C1956097,Wolf-Hirschhorn Syndrome,,,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-Again---cant-believe-this-/show/3061731
16,C0796126,AICARDI-GOUTIERES SYNDROME 1,,,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-Again---cant-believe-this-/show/3061731
16,C0424513,Blue - symptom,,,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-Again---cant-believe-this-/show/3061731
16,C0015672,Fatigue,,,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-Again---cant-believe-this-/show/3061731
16,C0242429,Sore Throat,,,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-Again---cant-believe-this-/show/3061731
16,C0018681,Headache,,,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-Again---cant-believe-this-/show/3061731
16,,,C1513378,Modest-Temperature Hyperthermia,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-Again---cant-believe-this-/show/3061731
16,,,C1456647,Childhood Immunization,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-Again---cant-believe-this-/show/3061731
16,,,C1562368,Ligamentous articular strain technique,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-Again---cant-believe-this-/show/3061731
16,,,C1532338,Percutaneous Coronary Intervention,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-Again---cant-believe-this-/show/3061731
16,,,C0279848,cisplatin/etoposide/mitoxantrone/tamoxifen protocol,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-Again---cant-believe-this-/show/3061731
16,,,C0439631,Primary operation,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-Again---cant-believe-this-/show/3061731
16,,,C0557033,Reminding,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-Again---cant-believe-this-/show/3061731
16,,,C0078140,bleomycin/methotrexate/vincristine protocol,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-Again---cant-believe-this-/show/3061731
16,,,C1963578,Release (procedure),,,,,https://www.medhelp.org/posts/Coronavirus/Covid-Again---cant-believe-this-/show/3061731
16,,,C0557061,Discussion (procedure),,,,,https://www.medhelp.org/posts/Coronavirus/Covid-Again---cant-believe-this-/show/3061731
16,,,,,,,C0162859,Common carotid artery,https://www.medhelp.org/posts/Coronavirus/Covid-Again---cant-believe-this-/show/3061731
16,,,,,,,C1281591,Entire face,https://www.medhelp.org/posts/Coronavirus/Covid-Again---cant-believe-this-/show/3061731
16,,,,,,,C0423866,Downy hair,https://www.medhelp.org/posts/Coronavirus/Covid-Again---cant-believe-this-/show/3061731
16,,,,,,,C0016504,Foot,https://www.medhelp.org/posts/Coronavirus/Covid-Again---cant-believe-this-/show/3061731
17,C0018081,Gonorrhea,,,,,,,https://www.medhelp.org/posts/Coronavirus/Interview-with-Pfizer-CEO/show/3061954
17,C0432255,Geroderma osteodysplastica,,,,,,,https://www.medhelp.org/posts/Coronavirus/Interview-with-Pfizer-CEO/show/3061954
17,C0265220,Pallister-Hall syndrome,,,,,,,https://www.medhelp.org/posts/Coronavirus/Interview-with-Pfizer-CEO/show/3061954
17,C0271382,Periodic Alternating Nystagmus,,,,,,,https://www.medhelp.org/posts/Coronavirus/Interview-with-Pfizer-CEO/show/3061954
17,C0007286,Carpal Tunnel Syndrome,,,,,,,https://www.medhelp.org/posts/Coronavirus/Interview-with-Pfizer-CEO/show/3061954
17,C0271441,Chronic otitis media,,,,,,,https://www.medhelp.org/posts/Coronavirus/Interview-with-Pfizer-CEO/show/3061954
17,C2076600,Influenza due to Influenza A virus subtype H1N1,,,,,,,https://www.medhelp.org/posts/Coronavirus/Interview-with-Pfizer-CEO/show/3061954
17,C0600260,"Lung Diseases, Obstructive",,,,,,,https://www.medhelp.org/posts/Coronavirus/Interview-with-Pfizer-CEO/show/3061954
17,C0031036,Polyarteritis Nodosa,,,,,,,https://www.medhelp.org/posts/Coronavirus/Interview-with-Pfizer-CEO/show/3061954
17,C1336827,Tropical Disease,,,,,,,https://www.medhelp.org/posts/Coronavirus/Interview-with-Pfizer-CEO/show/3061954
17,C0206750,Coronavirus Infections,,,,,,,https://www.medhelp.org/posts/Coronavirus/Interview-with-Pfizer-CEO/show/3061954
17,C0263940,Curb,,,,,,,https://www.medhelp.org/posts/Coronavirus/Interview-with-Pfizer-CEO/show/3061954
17,C0037088,Signs and Symptoms,,,,,,,https://www.medhelp.org/posts/Coronavirus/Interview-with-Pfizer-CEO/show/3061954
17,,,C1513378,Modest-Temperature Hyperthermia,,,,,https://www.medhelp.org/posts/Coronavirus/Interview-with-Pfizer-CEO/show/3061954
17,,,C0857515,Booster,,,,,https://www.medhelp.org/posts/Coronavirus/Interview-with-Pfizer-CEO/show/3061954
17,,,C0949766,Physical therapy,,,,,https://www.medhelp.org/posts/Coronavirus/Interview-with-Pfizer-CEO/show/3061954
17,,,C0021485,Injection of therapeutic agent,,,,,https://www.medhelp.org/posts/Coronavirus/Interview-with-Pfizer-CEO/show/3061954
17,,,C0279848,cisplatin/etoposide/mitoxantrone/tamoxifen protocol,,,,,https://www.medhelp.org/posts/Coronavirus/Interview-with-Pfizer-CEO/show/3061954
17,,,C0056167,cyclophosphamide/methotrexate/prednisone/vincristine protocol,,,,,https://www.medhelp.org/posts/Coronavirus/Interview-with-Pfizer-CEO/show/3061954
17,,,C0078140,bleomycin/methotrexate/vincristine protocol,,,,,https://www.medhelp.org/posts/Coronavirus/Interview-with-Pfizer-CEO/show/3061954
17,,,C0042196,Vaccination,,,,,https://www.medhelp.org/posts/Coronavirus/Interview-with-Pfizer-CEO/show/3061954
17,,,C1135440,Procedures involving the use of pharmaceuticals,,,,,https://www.medhelp.org/posts/Coronavirus/Interview-with-Pfizer-CEO/show/3061954
17,,,C0557061,Discussion (procedure),,,,,https://www.medhelp.org/posts/Coronavirus/Interview-with-Pfizer-CEO/show/3061954
17,,,,,,,C0034169,Structure of putamen,https://www.medhelp.org/posts/Coronavirus/Interview-with-Pfizer-CEO/show/3061954
17,,,,,,,C0229789,Para-aortic node,https://www.medhelp.org/posts/Coronavirus/Interview-with-Pfizer-CEO/show/3061954
17,,,,,,,C1269078,Entire upper limb,https://www.medhelp.org/posts/Coronavirus/Interview-with-Pfizer-CEO/show/3061954
18,C0018081,Gonorrhea,,,,,,,https://www.medhelp.org/posts/Coronavirus/Need-help-understanding-why-I-got-a-Negative-COVID-test/show/3061513
18,C0432255,Geroderma osteodysplastica,,,,,,,https://www.medhelp.org/posts/Coronavirus/Need-help-understanding-why-I-got-a-Negative-COVID-test/show/3061513
18,C3670075,Temporohyoid osteoarthropathy,,,,,,,https://www.medhelp.org/posts/Coronavirus/Need-help-understanding-why-I-got-a-Negative-COVID-test/show/3061513
18,C3539909,Allergic disposition,,,,,,,https://www.medhelp.org/posts/Coronavirus/Need-help-understanding-why-I-got-a-Negative-COVID-test/show/3061513
18,C0009450,Communicable Diseases,,,,,,,https://www.medhelp.org/posts/Coronavirus/Need-help-understanding-why-I-got-a-Negative-COVID-test/show/3061513
18,C3150946,MAMMARY-DIGITAL-NAIL SYNDROME,,,,,,,https://www.medhelp.org/posts/Coronavirus/Need-help-understanding-why-I-got-a-Negative-COVID-test/show/3061513
18,C0031350,Pharyngitis,,,,,,,https://www.medhelp.org/posts/Coronavirus/Need-help-understanding-why-I-got-a-Negative-COVID-test/show/3061513
18,C0009443,Common Cold,,,,,,,https://www.medhelp.org/posts/Coronavirus/Need-help-understanding-why-I-got-a-Negative-COVID-test/show/3061513
18,C1845118,"SHORT STATURE, IDIOPATHIC, X-LINKED",,,,,,,https://www.medhelp.org/posts/Coronavirus/Need-help-understanding-why-I-got-a-Negative-COVID-test/show/3061513
18,C0021400,Influenza,,,,,,,https://www.medhelp.org/posts/Coronavirus/Need-help-understanding-why-I-got-a-Negative-COVID-test/show/3061513
18,C0206750,Coronavirus Infections,,,,,,,https://www.medhelp.org/posts/Coronavirus/Need-help-understanding-why-I-got-a-Negative-COVID-test/show/3061513
18,C1260880,Rhinorrhea,,,,,,,https://www.medhelp.org/posts/Coronavirus/Need-help-understanding-why-I-got-a-Negative-COVID-test/show/3061513
18,C0741585,BODY PAIN,,,,,,,https://www.medhelp.org/posts/Coronavirus/Need-help-understanding-why-I-got-a-Negative-COVID-test/show/3061513
18,C0037088,Signs and Symptoms,,,,,,,https://www.medhelp.org/posts/Coronavirus/Need-help-understanding-why-I-got-a-Negative-COVID-test/show/3061513
18,C0015672,Fatigue,,,,,,,https://www.medhelp.org/posts/Coronavirus/Need-help-understanding-why-I-got-a-Negative-COVID-test/show/3061513
18,C0242429,Sore Throat,,,,,,,https://www.medhelp.org/posts/Coronavirus/Need-help-understanding-why-I-got-a-Negative-COVID-test/show/3061513
18,C0018681,Headache,,,,,,,https://www.medhelp.org/posts/Coronavirus/Need-help-understanding-why-I-got-a-Negative-COVID-test/show/3061513
18,C0010200,Coughing,,,,,,,https://www.medhelp.org/posts/Coronavirus/Need-help-understanding-why-I-got-a-Negative-COVID-test/show/3061513
18,,,C0034386,Quarantine,,,,,https://www.medhelp.org/posts/Coronavirus/Need-help-understanding-why-I-got-a-Negative-COVID-test/show/3061513
18,,,C1532338,Percutaneous Coronary Intervention,,,,,https://www.medhelp.org/posts/Coronavirus/Need-help-understanding-why-I-got-a-Negative-COVID-test/show/3061513
18,,,C0279848,cisplatin/etoposide/mitoxantrone/tamoxifen protocol,,,,,https://www.medhelp.org/posts/Coronavirus/Need-help-understanding-why-I-got-a-Negative-COVID-test/show/3061513
18,,,C0152277,Incision and drainage,,,,,https://www.medhelp.org/posts/Coronavirus/Need-help-understanding-why-I-got-a-Negative-COVID-test/show/3061513
18,,,C0472890,Trans-hiatal esophagectomy,,,,,https://www.medhelp.org/posts/Coronavirus/Need-help-understanding-why-I-got-a-Negative-COVID-test/show/3061513
